model,target_type,forecast_date,target_end_date,location,age_group,pathogen,mean,q0.025,q0.1,q0.25,q0.5,q0.75,q0.9,q0.975,retrospective
KIT-simple_nowcast,hosp,2024-05-08,2024-05-03,DE,05-14,COVID-19,5.0,5.0,5.0,5.0,5.0,5.0,6.0,7.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-03,DE,15-34,COVID-19,16.0,15.0,15.0,15.0,15.0,16.0,17.0,18.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-03,DE,35-59,COVID-19,46.0,43.0,44.0,44.0,45.0,47.0,48.0,50.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-03,DE,60-79,COVID-19,105.0,99.0,101.0,102.0,104.0,107.0,109.0,111.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-03,DE,80+,COVID-19,152.0,141.0,144.0,147.0,151.0,156.0,161.0,167.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-03,DE-BB,00+,COVID-19,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-03,DE-BE,00+,COVID-19,9.0,8.0,8.0,8.0,8.0,9.0,10.0,10.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-03,DE-BW,00+,COVID-19,27.0,21.0,22.0,23.0,26.0,30.0,34.0,40.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-03,DE-BY,00+,COVID-19,29.0,27.0,27.0,27.0,28.0,30.0,32.0,35.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-03,DE-HB,00+,COVID-19,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-03,DE-HE,00+,COVID-19,37.0,32.0,34.0,35.0,36.0,38.0,40.0,43.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-03,DE-HH,00+,COVID-19,21.0,20.0,20.0,20.0,21.0,22.0,23.0,24.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-03,DE-MV,00+,COVID-19,6.0,5.0,5.0,5.0,5.0,6.0,8.0,12.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-03,DE-NI,00+,COVID-19,21.0,20.0,20.0,20.0,21.0,22.0,23.0,24.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-03,DE-NW,00+,COVID-19,78.0,73.0,74.0,76.0,78.0,80.0,82.0,84.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-03,DE-RP,00+,COVID-19,32.0,29.0,30.0,30.0,31.0,33.0,34.0,35.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-03,DE-SH,00+,COVID-19,28.0,25.0,26.0,27.0,28.0,29.0,30.0,32.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-03,DE-SL,00+,COVID-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-03,DE-SN,00+,COVID-19,2.0,2.0,2.0,2.0,2.0,3.0,3.0,5.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-03,DE-ST,00+,COVID-19,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-03,DE-TH,00+,COVID-19,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-04,DE,00+,COVID-19,338.0,320.0,325.0,330.0,337.0,344.0,351.0,360.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-04,DE,00-04,COVID-19,15.0,12.0,13.0,13.0,14.0,16.0,17.0,18.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-04,DE,05-14,COVID-19,5.0,5.0,5.0,5.0,5.0,5.0,6.0,7.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-04,DE,15-34,COVID-19,17.0,16.0,16.0,16.0,17.0,18.0,19.0,21.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-04,DE,35-59,COVID-19,46.0,43.0,44.0,45.0,46.0,47.0,49.0,51.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-04,DE,60-79,COVID-19,101.0,94.0,96.0,98.0,100.0,103.0,105.0,108.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-04,DE,80+,COVID-19,157.0,145.0,148.0,152.0,156.0,162.0,167.0,173.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-04,DE-BB,00+,COVID-19,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-04,DE-BE,00+,COVID-19,10.0,9.0,9.0,9.0,10.0,11.0,11.0,13.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-04,DE-BW,00+,COVID-19,27.0,20.0,21.0,23.0,26.0,30.0,35.0,42.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-04,DE-BY,00+,COVID-19,29.0,27.0,27.0,27.0,29.0,30.0,32.0,36.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-04,DE-HB,00+,COVID-19,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-04,DE-HE,00+,COVID-19,37.0,32.0,33.0,35.0,37.0,39.0,41.0,45.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-04,DE-HH,00+,COVID-19,20.0,19.0,19.0,19.0,20.0,21.0,23.0,25.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-04,DE-MV,00+,COVID-19,7.0,6.0,6.0,6.0,6.0,7.0,10.0,15.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-04,DE-NI,00+,COVID-19,17.0,16.0,16.0,16.0,17.0,18.0,19.0,21.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-04,DE-NW,00+,COVID-19,80.0,74.0,76.0,78.0,80.0,82.0,84.0,87.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-04,DE-RP,00+,COVID-19,33.0,30.0,31.0,32.0,33.0,34.0,36.0,38.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-04,DE-SH,00+,COVID-19,34.0,31.0,32.0,33.0,34.0,35.0,37.0,38.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-04,DE-SL,00+,COVID-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-04,DE-SN,00+,COVID-19,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-04,DE-ST,00+,COVID-19,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-04,DE-TH,00+,COVID-19,5.0,5.0,5.0,5.0,5.0,5.0,6.0,7.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-05,DE,00+,COVID-19,340.0,319.0,325.0,331.0,339.0,348.0,357.0,368.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-05,DE,00-04,COVID-19,15.0,12.0,13.0,13.0,14.0,16.0,17.0,18.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-05,DE,05-14,COVID-19,5.0,5.0,5.0,5.0,5.0,5.0,6.0,7.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-05,DE,15-34,COVID-19,19.0,17.0,17.0,17.0,18.0,19.0,20.0,22.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-05,DE,35-59,COVID-19,46.0,43.0,44.0,44.0,46.0,47.0,49.0,52.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-05,DE,60-79,COVID-19,101.0,94.0,96.0,98.0,100.0,103.0,106.0,110.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-05,DE,80+,COVID-19,158.0,145.0,148.0,152.0,157.0,164.0,170.0,178.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-05,DE-BB,00+,COVID-19,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-05,DE-BE,00+,COVID-19,10.0,9.0,9.0,9.0,10.0,11.0,12.0,13.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-05,DE-BW,00+,COVID-19,27.0,20.0,21.0,23.0,26.0,30.0,35.0,42.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-05,DE-BY,00+,COVID-19,30.0,28.0,28.0,29.0,30.0,32.0,34.0,37.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-05,DE-HB,00+,COVID-19,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-05,DE-HE,00+,COVID-19,38.0,33.0,34.0,36.0,38.0,40.0,43.0,47.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-05,DE-HH,00+,COVID-19,20.0,19.0,19.0,19.0,20.0,21.0,22.0,24.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-05,DE-MV,00+,COVID-19,7.0,6.0,6.0,6.0,6.0,7.0,10.0,15.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-05,DE-NI,00+,COVID-19,19.0,17.0,17.0,17.0,18.0,19.0,21.0,23.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-05,DE-NW,00+,COVID-19,80.0,74.0,76.0,77.0,80.0,82.0,85.0,88.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-05,DE-RP,00+,COVID-19,32.0,29.0,29.0,30.0,32.0,33.0,36.0,39.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-05,DE-SH,00+,COVID-19,34.0,30.0,31.0,32.0,34.0,36.0,37.0,40.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-05,DE-SL,00+,COVID-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-05,DE-SN,00+,COVID-19,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-05,DE-ST,00+,COVID-19,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-05,DE-TH,00+,COVID-19,5.0,5.0,5.0,5.0,5.0,5.0,6.0,7.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-06,DE,00+,COVID-19,343.0,316.0,322.0,330.0,340.0,353.0,366.0,383.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-06,DE,00-04,COVID-19,15.0,12.0,13.0,13.0,14.0,16.0,17.0,18.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-06,DE,05-14,COVID-19,5.0,5.0,5.0,5.0,5.0,5.0,6.0,7.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-06,DE,15-34,COVID-19,19.0,17.0,17.0,17.0,18.0,19.0,21.0,22.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-06,DE,35-59,COVID-19,46.0,42.0,43.0,44.0,45.0,47.0,50.0,53.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-06,DE,60-79,COVID-19,102.0,94.0,96.0,98.0,101.0,105.0,109.0,115.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-06,DE,80+,COVID-19,160.0,144.0,148.0,152.0,158.0,166.0,174.0,185.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-06,DE-BB,00+,COVID-19,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-06,DE-BE,00+,COVID-19,10.0,9.0,9.0,9.0,10.0,11.0,12.0,13.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-06,DE-BW,00+,COVID-19,27.0,20.0,21.0,23.0,26.0,30.0,35.0,42.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-06,DE-BY,00+,COVID-19,30.0,28.0,28.0,29.0,30.0,32.0,34.0,37.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-06,DE-HB,00+,COVID-19,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-06,DE-HE,00+,COVID-19,37.0,32.0,33.0,35.0,37.0,39.0,42.0,46.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-06,DE-HH,00+,COVID-19,20.0,19.0,19.0,19.0,20.0,21.0,22.0,24.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-06,DE-MV,00+,COVID-19,7.0,6.0,6.0,6.0,6.0,7.0,10.0,15.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-06,DE-NI,00+,COVID-19,19.0,17.0,17.0,17.0,18.0,20.0,21.0,23.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-06,DE-NW,00+,COVID-19,81.0,73.0,75.0,77.0,80.0,83.0,88.0,94.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-06,DE-RP,00+,COVID-19,32.0,29.0,29.0,30.0,31.0,34.0,36.0,40.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-06,DE-SH,00+,COVID-19,35.0,31.0,32.0,33.0,35.0,37.0,40.0,45.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-06,DE-SL,00+,COVID-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-06,DE-SN,00+,COVID-19,3.0,2.0,2.0,2.0,3.0,4.0,5.0,7.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-06,DE-ST,00+,COVID-19,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-06,DE-TH,00+,COVID-19,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-07,DE,00+,COVID-19,346.0,293.0,305.0,320.0,341.0,366.0,394.0,431.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-07,DE,00-04,COVID-19,20.0,14.0,16.0,17.0,19.0,22.0,24.0,27.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-07,DE,05-14,COVID-19,4.0,4.0,4.0,4.0,4.0,5.0,6.0,7.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-07,DE,15-34,COVID-19,20.0,17.0,17.0,18.0,20.0,21.0,23.0,26.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-07,DE,35-59,COVID-19,37.0,31.0,32.0,34.0,36.0,40.0,44.0,49.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-07,DE,60-79,COVID-19,114.0,97.0,101.0,106.0,112.0,121.0,130.0,141.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-07,DE,80+,COVID-19,154.0,127.0,133.0,141.0,151.0,165.0,179.0,198.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-07,DE-BB,00+,COVID-19,22.0,22.0,22.0,22.0,22.0,22.0,23.0,24.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-07,DE-BE,00+,COVID-19,12.0,10.0,10.0,10.0,11.0,13.0,15.0,17.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-07,DE-BW,00+,COVID-19,35.0,22.0,24.0,27.0,33.0,40.0,48.0,60.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-07,DE-BY,00+,COVID-19,33.0,27.0,28.0,29.0,32.0,35.0,40.0,47.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-07,DE-HB,00+,COVID-19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-07,DE-HE,00+,COVID-19,33.0,27.0,28.0,30.0,33.0,36.0,40.0,44.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-07,DE-HH,00+,COVID-19,17.0,14.0,15.0,15.0,17.0,18.0,20.0,22.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-07,DE-MV,00+,COVID-19,8.0,4.0,4.0,4.0,5.0,8.0,16.0,30.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-07,DE-NI,00+,COVID-19,17.0,13.0,13.0,14.0,16.0,18.0,21.0,25.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-07,DE-NW,00+,COVID-19,71.0,58.0,60.0,63.0,69.0,76.0,84.0,95.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-07,DE-RP,00+,COVID-19,50.0,35.0,37.0,41.0,47.0,55.0,66.0,82.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-07,DE-SH,00+,COVID-19,32.0,27.0,27.0,29.0,31.0,34.0,38.0,43.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-07,DE-SL,00+,COVID-19,2.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-07,DE-SN,00+,COVID-19,2.0,1.0,1.0,1.0,1.0,2.0,4.0,6.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-07,DE-ST,00+,COVID-19,8.0,8.0,8.0,8.0,8.0,8.0,10.0,11.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-07,DE-TH,00+,COVID-19,9.0,8.0,8.0,8.0,8.0,10.0,11.0,15.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-08,DE,00+,COVID-19,309.0,247.0,262.0,279.0,303.0,333.0,364.0,406.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-08,DE,00-04,COVID-19,20.0,14.0,15.0,17.0,19.0,22.0,25.0,30.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-08,DE,05-14,COVID-19,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-08,DE,15-34,COVID-19,20.0,16.0,17.0,18.0,20.0,21.0,24.0,26.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-08,DE,35-59,COVID-19,33.0,28.0,29.0,30.0,33.0,35.0,38.0,42.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-08,DE,60-79,COVID-19,110.0,85.0,91.0,98.0,108.0,120.0,133.0,150.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-08,DE,80+,COVID-19,129.0,100.0,106.0,114.0,125.0,140.0,156.0,177.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-08,DE-BB,00+,COVID-19,5.0,5.0,5.0,5.0,5.0,5.0,6.0,7.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-08,DE-BE,00+,COVID-19,11.0,9.0,9.0,9.0,10.0,12.0,14.0,16.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-08,DE-BW,00+,COVID-19,28.0,17.0,19.0,22.0,26.0,33.0,40.0,50.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-08,DE-BY,00+,COVID-19,42.0,31.0,33.0,36.0,40.0,46.0,53.0,63.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-08,DE-HB,00+,COVID-19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-08,DE-HE,00+,COVID-19,28.0,21.0,22.0,24.0,27.0,30.0,34.0,39.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-08,DE-HH,00+,COVID-19,16.0,13.0,13.0,14.0,15.0,17.0,19.0,21.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-08,DE-MV,00+,COVID-19,7.0,3.0,3.0,3.0,4.0,7.0,14.0,29.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-08,DE-NI,00+,COVID-19,16.0,12.0,12.0,13.0,15.0,17.0,20.0,24.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-08,DE-NW,00+,COVID-19,74.0,55.0,59.0,64.0,71.0,81.0,92.0,107.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-08,DE-RP,00+,COVID-19,42.0,28.0,29.0,32.0,38.0,48.0,60.0,77.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-08,DE-SH,00+,COVID-19,25.0,19.0,20.0,21.0,24.0,28.0,32.0,39.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-08,DE-SL,00+,COVID-19,2.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-08,DE-SN,00+,COVID-19,2.0,1.0,1.0,1.0,1.0,2.0,4.0,6.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-08,DE-ST,00+,COVID-19,5.0,5.0,5.0,5.0,5.0,6.0,6.0,7.0,False
KIT-simple_nowcast,hosp,2024-05-08,2024-05-08,DE-TH,00+,COVID-19,9.0,8.0,8.0,8.0,8.0,10.0,11.0,14.0,False
RIVM-KEW,hosp,2024-05-07,2024-04-10,DE,00+,COVID-19,273.395,270.0,271.0,272.0,273.0,275.0,276.0,278.0,False
RIVM-KEW,hosp,2024-05-07,2024-04-10,DE,00-04,COVID-19,9.189,9.0,9.0,9.0,9.0,9.0,10.0,10.0,False
RIVM-KEW,hosp,2024-05-07,2024-04-10,DE,05-14,COVID-19,2.028,2.0,2.0,2.0,2.0,2.0,2.0,3.0,False
RIVM-KEW,hosp,2024-05-07,2024-04-10,DE,15-34,COVID-19,7.155,7.0,7.0,7.0,7.0,7.0,8.0,8.0,False
RIVM-KEW,hosp,2024-05-07,2024-04-10,DE,35-59,COVID-19,29.447,29.0,29.0,29.0,29.0,30.0,30.0,31.0,False
RIVM-KEW,hosp,2024-05-07,2024-04-10,DE,60-79,COVID-19,90.695,89.0,89.0,90.0,91.0,91.0,92.0,94.0,False
RIVM-KEW,hosp,2024-05-07,2024-04-10,DE,80+,COVID-19,135.085,133.0,133.0,134.0,135.0,136.0,137.0,138.0,False
RIVM-KEW,hosp,2024-05-07,2024-04-10,DE-BB,00+,COVID-19,19.086,19.0,19.0,19.0,19.0,19.0,19.0,20.0,False
RIVM-KEW,hosp,2024-05-07,2024-04-10,DE-BE,00+,COVID-19,13.078,13.0,13.0,13.0,13.0,13.0,13.0,14.0,False
RIVM-KEW,hosp,2024-05-07,2024-04-10,DE-BW,00+,COVID-19,13.765,13.0,13.0,13.0,14.0,14.0,15.0,16.0,False
RIVM-KEW,hosp,2024-05-07,2024-04-10,DE-BY,00+,COVID-19,31.597,31.0,31.0,31.0,31.0,32.0,33.0,34.0,False
RIVM-KEW,hosp,2024-05-07,2024-04-10,DE-HB,00+,COVID-19,9.296,9.0,9.0,9.0,9.0,10.0,10.0,11.0,False
RIVM-KEW,hosp,2024-05-07,2024-04-10,DE-HE,00+,COVID-19,34.527,34.0,34.0,34.0,34.0,35.0,35.0,36.0,False
RIVM-KEW,hosp,2024-05-07,2024-04-10,DE-HH,00+,COVID-19,7.115,7.0,7.0,7.0,7.0,7.0,8.0,8.0,False
RIVM-KEW,hosp,2024-05-07,2024-04-10,DE-MV,00+,COVID-19,8.228,8.0,8.0,8.0,8.0,8.0,9.0,9.0,False
RIVM-KEW,hosp,2024-05-07,2024-04-10,DE-NI,00+,COVID-19,29.434,29.0,29.0,29.0,29.0,30.0,30.0,31.0,False
RIVM-KEW,hosp,2024-05-07,2024-04-10,DE-NW,00+,COVID-19,60.727,60.0,60.0,60.0,61.0,61.0,62.0,63.0,False
RIVM-KEW,hosp,2024-05-07,2024-04-10,DE-RP,00+,COVID-19,15.093,15.0,15.0,15.0,15.0,15.0,15.0,16.0,False
RIVM-KEW,hosp,2024-05-07,2024-04-10,DE-SH,00+,COVID-19,12.037,12.0,12.0,12.0,12.0,12.0,12.0,13.0,False
RIVM-KEW,hosp,2024-05-07,2024-04-10,DE-SL,00+,COVID-19,1.065,1.0,1.0,1.0,1.0,1.0,1.0,2.0,False
RIVM-KEW,hosp,2024-05-07,2024-04-10,DE-SN,00+,COVID-19,5.384,5.0,5.0,5.0,5.0,6.0,6.0,7.0,False
RIVM-KEW,hosp,2024-05-07,2024-04-10,DE-ST,00+,COVID-19,10.056,10.0,10.0,10.0,10.0,10.0,10.0,11.0,False
RIVM-KEW,hosp,2024-05-07,2024-04-10,DE-TH,00+,COVID-19,3.125,3.0,3.0,3.0,3.0,3.0,4.0,4.0,False
RIVM-KEW,hosp,2024-05-07,2024-04-11,DE,00+,COVID-19,266.456,263.0,264.0,265.0,266.0,268.0,269.0,271.0,False
RIVM-KEW,hosp,2024-05-07,2024-04-11,DE,00-04,COVID-19,9.181,9.0,9.0,9.0,9.0,9.0,10.0,10.0,False
RIVM-KEW,hosp,2024-05-07,2024-04-11,DE,05-14,COVID-19,2.036,2.0,2.0,2.0,2.0,2.0,2.0,3.0,False
RIVM-KEW,hosp,2024-05-07,2024-04-11,DE,15-34,COVID-19,7.164,7.0,7.0,7.0,7.0,7.0,8.0,8.0,False
RIVM-KEW,hosp,2024-05-07,2024-04-11,DE,35-59,COVID-19,27.46,27.0,27.0,27.0,27.0,28.0,28.0,29.0,False
RIVM-KEW,hosp,2024-05-07,2024-04-11,DE,60-79,COVID-19,95.72,94.0,94.0,95.0,96.0,96.0,98.0,98.0,False
RIVM-KEW,hosp,2024-05-07,2024-04-11,DE,80+,COVID-19,126.149,124.0,124.0,125.0,126.0,127.0,128.0,130.0,False
RIVM-KEW,hosp,2024-05-07,2024-04-11,DE-BB,00+,COVID-19,18.083,18.0,18.0,18.0,18.0,18.0,18.0,19.0,False
RIVM-KEW,hosp,2024-05-07,2024-04-11,DE-BE,00+,COVID-19,11.076,11.0,11.0,11.0,11.0,11.0,11.0,12.0,False
RIVM-KEW,hosp,2024-05-07,2024-04-11,DE-BW,00+,COVID-19,13.776,13.0,13.0,13.0,14.0,14.0,15.0,16.0,False
RIVM-KEW,hosp,2024-05-07,2024-04-11,DE-BY,00+,COVID-19,32.598,32.0,32.0,32.0,32.0,33.0,34.0,35.0,False
RIVM-KEW,hosp,2024-05-07,2024-04-11,DE-HB,00+,COVID-19,10.299,10.0,10.0,10.0,10.0,11.0,11.0,12.0,False
RIVM-KEW,hosp,2024-05-07,2024-04-11,DE-HE,00+,COVID-19,37.563,37.0,37.0,37.0,37.0,38.0,39.0,39.0,False
RIVM-KEW,hosp,2024-05-07,2024-04-11,DE-HH,00+,COVID-19,9.111,9.0,9.0,9.0,9.0,9.0,10.0,10.0,False
RIVM-KEW,hosp,2024-05-07,2024-04-11,DE-MV,00+,COVID-19,9.243,9.0,9.0,9.0,9.0,9.0,10.0,10.0,False
RIVM-KEW,hosp,2024-05-07,2024-04-11,DE-NI,00+,COVID-19,28.417,28.0,28.0,28.0,28.0,29.0,29.0,30.0,False
RIVM-KEW,hosp,2024-05-07,2024-04-11,DE-NW,00+,COVID-19,52.786,52.0,52.0,52.0,53.0,53.0,54.0,55.0,False
RIVM-KEW,hosp,2024-05-07,2024-04-11,DE-RP,00+,COVID-19,12.102,12.0,12.0,12.0,12.0,12.0,12.0,13.0,False
RIVM-KEW,hosp,2024-05-07,2024-04-11,DE-SH,00+,COVID-19,15.047,15.0,15.0,15.0,15.0,15.0,15.0,16.0,False
RIVM-KEW,hosp,2024-05-07,2024-04-11,DE-SL,00+,COVID-19,1.057,1.0,1.0,1.0,1.0,1.0,1.0,2.0,False
