model,target_type,target_end_date,location,age_group,pathogen,q0.025,q0.1,q0.25,q0.5,q0.75,q0.9,q0.975
testteam2-testmodel2,hosp,2021-09-16,DE,15-34,COVID-19,284,340,395,463,539,613,704
testteam2-testmodel2,hosp,2021-09-16,DE,35-59,COVID-19,619,737,856,1002,1164,1323,1517
testteam2-testmodel2,hosp,2021-09-16,DE,60-79,COVID-19,403,481,559,654,761,865,992
testteam2-testmodel2,hosp,2021-09-16,DE,80+,COVID-19,337,402,468,548,637,725,832
testteam2-testmodel2,hosp,2021-09-17,DE,00+,COVID-19,1669,1986,2303,2693,3125,3550,4068
testteam2-testmodel2,hosp,2021-09-17,DE,00-04,COVID-19,42,52,62,74,87,100,116
testteam2-testmodel2,hosp,2021-09-17,DE,05-14,COVID-19,28,35,42,51,60,70,81
testteam2-testmodel2,hosp,2021-09-17,DE,15-34,COVID-19,269,322,375,440,512,582,668
testteam2-testmodel2,hosp,2021-09-17,DE,35-59,COVID-19,602,718,833,975,1132,1287,1476
testteam2-testmodel2,hosp,2021-09-17,DE,60-79,COVID-19,392,468,544,637,741,842,966
testteam2-testmodel2,hosp,2021-09-17,DE,80+,COVID-19,320,383,445,521,606,690,792
testteam2-testmodel2,hosp,2021-09-18,DE,00+,COVID-19,1612,1919,2225,2601,3018,3429,3930
testteam2-testmodel2,hosp,2021-09-18,DE,00-04,COVID-19,44,54,64,77,90,104,120
testteam2-testmodel2,hosp,2021-09-18,DE,05-14,COVID-19,25,31,37,45,54,62,73
testteam2-testmodel2,hosp,2021-09-18,DE,15-34,COVID-19,271,324,377,442,514,585,671
testteam2-testmodel2,hosp,2021-09-18,DE,35-59,COVID-19,557,664,771,902,1048,1192,1366
testteam2-testmodel2,hosp,2021-09-18,DE,60-79,COVID-19,386,461,536,628,730,830,952
testteam2-testmodel2,hosp,2021-09-18,DE,80+,COVID-19,315,377,438,514,597,680,780
testteam2-testmodel2,hosp,2021-09-19,DE,00+,COVID-19,1580,1880,2180,2550,2958,3361,3851
testteam2-testmodel2,hosp,2021-09-19,DE,00-04,COVID-19,41,51,60,72,85,98,113
testteam2-testmodel2,hosp,2021-09-19,DE,05-14,COVID-19,26,33,40,48,57,66,77
testteam2-testmodel2,hosp,2021-09-19,DE,15-34,COVID-19,263,315,366,429,500,569,653
testteam2-testmodel2,hosp,2021-09-19,DE,35-59,COVID-19,557,664,771,902,1048,1192,1366
testteam2-testmodel2,hosp,2021-09-19,DE,60-79,COVID-19,377,450,523,612,712,810,929
testteam2-testmodel2,hosp,2021-09-19,DE,80+,COVID-19,301,360,419,491,571,650,745
testteam2-testmodel2,hosp,2021-09-20,DE,00+,COVID-19,1546,1840,2134,2495,2895,3289,3769
testteam2-testmodel2,hosp,2021-09-20,DE,00-04,COVID-19,41,51,60,72,85,98,113
testteam2-testmodel2,hosp,2021-09-20,DE,05-14,COVID-19,27,34,40,49,58,67,78
testteam2-testmodel2,hosp,2021-09-20,DE,15-34,COVID-19,255,305,355,416,484,551,633
testteam2-testmodel2,hosp,2021-09-20,DE,35-59,COVID-19,542,646,750,878,1020,1160,1330
testteam2-testmodel2,hosp,2021-09-20,DE,60-79,COVID-19,367,438,509,597,694,789,906
testteam2-testmodel2,hosp,2021-09-20,DE,80+,COVID-19,299,358,416,488,567,646,741
testteam2-testmodel2,hosp,2021-09-21,DE,00+,COVID-19,1505,1791,2077,2429,2818,3202,3669
testteam2-testmodel2,hosp,2021-09-21,DE,00-04,COVID-19,39,48,58,69,81,94,109
testteam2-testmodel2,hosp,2021-09-21,DE,05-14,COVID-19,26,33,40,48,57,66,77
testteam2-testmodel2,hosp,2021-09-21,DE,15-34,COVID-19,248,297,346,406,472,538,617
testteam2-testmodel2,hosp,2021-09-21,DE,35-59,COVID-19,505,603,700,819,952,1082,1241
testteam2-testmodel2,hosp,2021-09-21,DE,60-79,COVID-19,378,451,524,614,714,812,932
testteam2-testmodel2,hosp,2021-09-21,DE,80+,COVID-19,293,351,408,478,556,633,727
testteam2-testmodel2,hosp,2021-09-22,DE,00+,COVID-19,1465,1744,2022,2365,2744,3118,3573
testteam2-testmodel2,hosp,2021-09-22,DE,00-04,COVID-19,37,46,54,65,77,89,103
testteam2-testmodel2,hosp,2021-09-22,DE,05-14,COVID-19,29,36,44,52,62,72,84
testteam2-testmodel2,hosp,2021-09-22,DE,15-34,COVID-19,236,283,329,386,449,512,587
testteam2-testmodel2,hosp,2021-09-22,DE,35-59,COVID-19,490,584,678,794,923,1049,1203
testteam2-testmodel2,hosp,2021-09-22,DE,60-79,COVID-19,393,469,545,638,742,844,968
testteam2-testmodel2,hosp,2021-09-22,DE,80+,COVID-19,266,318,370,434,505,575,660
testteam2-testmodel2,hosp,2021-09-23,DE,00+,COVID-19,1426,1697,1968,2302,2671,3034,3477
testteam2-testmodel2,hosp,2021-09-23,DE,00-04,COVID-19,38,47,56,67,79,91,106
testteam2-testmodel2,hosp,2021-09-23,DE,05-14,COVID-19,30,37,44,53,63,73,85
testteam2-testmodel2,hosp,2021-09-23,DE,15-34,COVID-19,230,275,320,376,437,498,572
testteam2-testmodel2,hosp,2021-09-23,DE,35-59,COVID-19,464,554,643,753,875,995,1141
testteam2-testmodel2,hosp,2021-09-23,DE,60-79,COVID-19,394,471,547,641,745,847,972
testteam2-testmodel2,hosp,2021-09-23,DE,80+,COVID-19,255,305,356,417,485,552,634
testteam2-testmodel2,hosp,2021-09-24,DE,00+,COVID-19,1425,1696,1967,2301,2669,3033,3476
testteam2-testmodel2,hosp,2021-09-24,DE,00-04,COVID-19,39,48,58,69,81,94,109
testteam2-testmodel2,hosp,2021-09-24,DE,05-14,COVID-19,31,39,47,56,67,77,90
testteam2-testmodel2,hosp,2021-09-24,DE,15-34,COVID-19,233,278,324,380,443,504,579
testteam2-testmodel2,hosp,2021-09-24,DE,35-59,COVID-19,465,555,645,755,877,998,1144
testteam2-testmodel2,hosp,2021-09-24,DE,60-79,COVID-19,380,453,527,617,717,816,936
testteam2-testmodel2,hosp,2021-09-24,DE,80+,COVID-19,262,314,365,429,499,568,652
testteam2-testmodel2,hosp,2021-09-25,DE,00+,COVID-19,1410,1678,1946,2276,2641,3001,3439
testteam2-testmodel2,hosp,2021-09-25,DE,00-04,COVID-19,40,50,59,71,84,96,112
testteam2-testmodel2,hosp,2021-09-25,DE,05-14,COVID-19,29,36,43,52,61,71,83
testteam2-testmodel2,hosp,2021-09-25,DE,15-34,COVID-19,227,272,317,372,433,493,566
testteam2-testmodel2,hosp,2021-09-25,DE,35-59,COVID-19,473,565,656,768,892,1015,1164
testteam2-testmodel2,hosp,2021-09-25,DE,60-79,COVID-19,370,442,514,602,700,796,913
testteam2-testmodel2,hosp,2021-09-25,DE,80+,COVID-19,255,305,356,417,485,552,634
testteam2-testmodel2,hosp,2021-09-26,DE,00+,COVID-19,1391,1655,1920,2245,2605,2960,3392
testteam2-testmodel2,hosp,2021-09-26,DE,00-04,COVID-19,39,48,58,69,81,94,109
testteam2-testmodel2,hosp,2021-09-26,DE,05-14,COVID-19,27,34,41,50,59,68,80
testteam2-testmodel2,hosp,2021-09-26,DE,15-34,COVID-19,221,265,309,363,422,481,552
testteam2-testmodel2,hosp,2021-09-26,DE,35-59,COVID-19,455,543,630,738,858,975,1119
testteam2-testmodel2,hosp,2021-09-26,DE,60-79,COVID-19,369,441,513,601,698,795,912
testteam2-testmodel2,hosp,2021-09-26,DE,80+,COVID-19,264,315,367,431,501,570,655
testteam2-testmodel2,hosp,2021-09-27,DE,00+,COVID-19,1391,1656,1920,2246,2606,2961,3393
testteam2-testmodel2,hosp,2021-09-27,DE,00-04,COVID-19,39,48,57,68,80,92,107
testteam2-testmodel2,hosp,2021-09-27,DE,05-14,COVID-19,29,36,44,52,62,72,84
testteam2-testmodel2,hosp,2021-09-27,DE,15-34,COVID-19,220,263,306,360,419,477,548
testteam2-testmodel2,hosp,2021-09-27,DE,35-59,COVID-19,452,540,627,735,853,971,1113
testteam2-testmodel2,hosp,2021-09-27,DE,60-79,COVID-19,371,443,515,604,702,798,916
testteam2-testmodel2,hosp,2021-09-27,DE,80+,COVID-19,265,317,369,433,504,574,659
testteam2-testmodel2,hosp,2021-09-28,DE,00+,COVID-19,1402,1669,1936,2264,2627,2985,3420
testteam2-testmodel2,hosp,2021-09-28,DE,00-04,COVID-19,37,46,54,65,77,89,103
testteam2-testmodel2,hosp,2021-09-28,DE,05-14,COVID-19,30,37,44,53,63,73,85
testteam2-testmodel2,hosp,2021-09-28,DE,15-34,COVID-19,217,260,303,356,414,472,542
testteam2-testmodel2,hosp,2021-09-28,DE,35-59,COVID-19,455,543,631,739,859,977,1120
testteam2-testmodel2,hosp,2021-09-28,DE,60-79,COVID-19,368,440,511,599,696,792,909
testteam2-testmodel2,hosp,2021-09-28,DE,80+,COVID-19,280,335,390,457,532,605,695
testteam2-testmodel2,hosp,2021-09-29,DE,00+,COVID-19,1445,1720,1995,2333,2707,3075,3524
testteam2-testmodel2,hosp,2021-09-29,DE,00-04,COVID-19,40,49,58,70,83,95,110
testteam2-testmodel2,hosp,2021-09-29,DE,05-14,COVID-19,29,36,44,52,62,72,84
testteam2-testmodel2,hosp,2021-09-29,DE,15-34,COVID-19,229,274,319,375,436,497,570
testteam2-testmodel2,hosp,2021-09-29,DE,35-59,COVID-19,463,552,641,751,873,993,1138
testteam2-testmodel2,hosp,2021-09-29,DE,60-79,COVID-19,367,438,509,597,694,789,906
testteam2-testmodel2,hosp,2021-09-29,DE,80+,COVID-19,303,362,421,494,574,653,750
testteam2-testmodel2,hosp,2021-09-30,DE,00+,COVID-19,1460,1738,2016,2357,2735,3108,3561
testteam2-testmodel2,hosp,2021-09-30,DE,00-04,COVID-19,39,48,58,69,81,94,109
testteam2-testmodel2,hosp,2021-09-30,DE,05-14,COVID-19,29,36,43,52,61,71,83
testteam2-testmodel2,hosp,2021-09-30,DE,15-34,COVID-19,228,273,318,373,434,494,568
testteam2-testmodel2,hosp,2021-09-30,DE,35-59,COVID-19,473,565,656,768,892,1015,1164
testteam2-testmodel2,hosp,2021-09-30,DE,60-79,COVID-19,358,427,496,582,676,769,883
testteam2-testmodel2,hosp,2021-09-30,DE,80+,COVID-19,320,382,444,520,605,689,790
testteam2-testmodel2,hosp,2021-10-01,DE,00+,COVID-19,1418,1687,1957,2288,2655,3017,3457
testteam2-testmodel2,hosp,2021-10-01,DE,00-04,COVID-19,36,44,53,63,75,86,100
testteam2-testmodel2,hosp,2021-10-01,DE,05-14,COVID-19,26,33,40,48,57,66,77
testteam2-testmodel2,hosp,2021-10-01,DE,15-34,COVID-19,216,258,301,353,411,468,538
testteam2-testmodel2,hosp,2021-10-01,DE,35-59,COVID-19,446,532,618,723,840,956,1096
testteam2-testmodel2,hosp,2021-10-01,DE,60-79,COVID-19,359,429,499,585,680,773,887
testteam2-testmodel2,hosp,2021-10-01,DE,80+,COVID-19,321,384,446,523,609,692,795
testteam2-testmodel2,hosp,2021-10-02,DE,00+,COVID-19,1405,1673,1940,2268,2632,2991,3427
testteam2-testmodel2,hosp,2021-10-02,DE,00-04,COVID-19,35,43,51,61,72,84,97
testteam2-testmodel2,hosp,2021-10-02,DE,05-14,COVID-19,29,36,44,52,62,72,84
testteam2-testmodel2,hosp,2021-10-02,DE,15-34,COVID-19,206,247,288,338,394,448,515
testteam2-testmodel2,hosp,2021-10-02,DE,35-59,COVID-19,439,523,608,712,827,941,1079
testteam2-testmodel2,hosp,2021-10-02,DE,60-79,COVID-19,354,423,491,576,670,762,874
testteam2-testmodel2,hosp,2021-10-02,DE,80+,COVID-19,329,393,457,536,623,709,813
testteam2-testmodel2,hosp,2021-10-03,DE,00+,COVID-19,1401,1668,1934,2262,2625,2982,3417
testteam2-testmodel2,hosp,2021-10-03,DE,00-04,COVID-19,35,43,51,61,72,84,97
testteam2-testmodel2,hosp,2021-10-03,DE,05-14,COVID-19,29,36,43,52,61,71,83
testteam2-testmodel2,hosp,2021-10-03,DE,15-34,COVID-19,212,253,295,347,403,459,528
testteam2-testmodel2,hosp,2021-10-03,DE,35-59,COVID-19,425,508,590,691,803,913,1047
testteam2-testmodel2,hosp,2021-10-03,DE,60-79,COVID-19,362,432,502,588,684,778,893
testteam2-testmodel2,hosp,2021-10-03,DE,80+,COVID-19,326,390,453,531,617,702,806
