model,target_type,target_end_date,location,age_group,pathogen,q0.025,q0.1,q0.25,q0.5,q0.75,q0.9,q0.975
testteam2-testmodel2,hosp,2021-09-19,DE,35-59,COVID-19,576,686,797,933,1083,1232,1412
testteam2-testmodel2,hosp,2021-09-19,DE,60-79,COVID-19,374,447,519,608,707,804,923
testteam2-testmodel2,hosp,2021-09-19,DE,80+,COVID-19,292,349,406,477,554,631,724
testteam2-testmodel2,hosp,2021-09-20,DE,00+,COVID-19,1529,1820,2110,2467,2863,3253,3727
testteam2-testmodel2,hosp,2021-09-20,DE,00-04,COVID-19,41,50,60,71,84,97,113
testteam2-testmodel2,hosp,2021-09-20,DE,05-14,COVID-19,27,34,41,49,59,68,79
testteam2-testmodel2,hosp,2021-09-20,DE,15-34,COVID-19,257,307,357,419,487,555,637
testteam2-testmodel2,hosp,2021-09-20,DE,35-59,COVID-19,560,668,775,908,1054,1199,1375
testteam2-testmodel2,hosp,2021-09-20,DE,60-79,COVID-19,365,435,506,593,689,784,900
testteam2-testmodel2,hosp,2021-09-20,DE,80+,COVID-19,291,347,404,474,551,627,720
testteam2-testmodel2,hosp,2021-09-21,DE,00+,COVID-19,1488,1771,2054,2402,2787,3167,3629
testteam2-testmodel2,hosp,2021-09-21,DE,00-04,COVID-19,39,48,57,69,81,93,108
testteam2-testmodel2,hosp,2021-09-21,DE,05-14,COVID-19,27,33,40,49,58,67,78
testteam2-testmodel2,hosp,2021-09-21,DE,15-34,COVID-19,250,299,348,409,475,541,621
testteam2-testmodel2,hosp,2021-09-21,DE,35-59,COVID-19,522,623,723,847,984,1119,1283
testteam2-testmodel2,hosp,2021-09-21,DE,60-79,COVID-19,375,448,521,610,709,807,925
testteam2-testmodel2,hosp,2021-09-21,DE,80+,COVID-19,285,340,396,464,540,615,706
testteam2-testmodel2,hosp,2021-09-22,DE,00+,COVID-19,1449,1725,2000,2339,2714,3083,3533
testteam2-testmodel2,hosp,2021-09-22,DE,00-04,COVID-19,37,45,54,65,77,88,103
testteam2-testmodel2,hosp,2021-09-22,DE,05-14,COVID-19,30,37,44,53,63,73,85
testteam2-testmodel2,hosp,2021-09-22,DE,15-34,COVID-19,238,284,331,389,452,515,591
testteam2-testmodel2,hosp,2021-09-22,DE,35-59,COVID-19,506,604,701,821,954,1085,1244
testteam2-testmodel2,hosp,2021-09-22,DE,60-79,COVID-19,390,466,541,634,737,838,961
testteam2-testmodel2,hosp,2021-09-22,DE,80+,COVID-19,258,309,359,422,491,559,641
testteam2-testmodel2,hosp,2021-09-23,DE,00+,COVID-19,1410,1678,1946,2276,2641,3001,3439
testteam2-testmodel2,hosp,2021-09-23,DE,00-04,COVID-19,38,47,56,67,79,91,105
testteam2-testmodel2,hosp,2021-09-23,DE,05-14,COVID-19,30,38,45,54,64,74,87
testteam2-testmodel2,hosp,2021-09-23,DE,15-34,COVID-19,231,277,322,378,440,501,576
testteam2-testmodel2,hosp,2021-09-23,DE,35-59,COVID-19,480,572,665,779,905,1029,1180
testteam2-testmodel2,hosp,2021-09-23,DE,60-79,COVID-19,392,468,543,637,740,842,966
testteam2-testmodel2,hosp,2021-09-23,DE,80+,COVID-19,248,297,345,405,471,536,616
testteam2-testmodel2,hosp,2021-09-24,DE,00+,COVID-19,1409,1678,1946,2275,2640,3000,3437
testteam2-testmodel2,hosp,2021-09-24,DE,00-04,COVID-19,39,48,57,69,81,93,108
testteam2-testmodel2,hosp,2021-09-24,DE,05-14,COVID-19,32,40,48,57,68,78,91
testteam2-testmodel2,hosp,2021-09-24,DE,15-34,COVID-19,234,280,326,383,446,508,583
testteam2-testmodel2,hosp,2021-09-24,DE,35-59,COVID-19,481,574,667,781,907,1031,1183
testteam2-testmodel2,hosp,2021-09-24,DE,60-79,COVID-19,377,450,523,613,712,810,930
testteam2-testmodel2,hosp,2021-09-24,DE,80+,COVID-19,255,305,355,416,484,551,633
testteam2-testmodel2,hosp,2021-09-25,DE,00+,COVID-19,1394,1660,1925,2251,2612,2968,3401
testteam2-testmodel2,hosp,2021-09-25,DE,00-04,COVID-19,40,50,59,71,83,96,111
testteam2-testmodel2,hosp,2021-09-25,DE,05-14,COVID-19,29,36,43,52,62,72,84
testteam2-testmodel2,hosp,2021-09-25,DE,15-34,COVID-19,229,274,319,374,436,496,570
testteam2-testmodel2,hosp,2021-09-25,DE,35-59,COVID-19,489,584,678,794,922,1049,1203
testteam2-testmodel2,hosp,2021-09-25,DE,60-79,COVID-19,368,439,510,598,695,790,907
testteam2-testmodel2,hosp,2021-09-25,DE,80+,COVID-19,248,297,345,405,471,536,616
testteam2-testmodel2,hosp,2021-09-26,DE,00+,COVID-19,1375,1637,1898,2220,2576,2927,3354
testteam2-testmodel2,hosp,2021-09-26,DE,00-04,COVID-19,39,48,57,69,81,93,108
testteam2-testmodel2,hosp,2021-09-26,DE,05-14,COVID-19,28,35,42,50,60,69,81
testteam2-testmodel2,hosp,2021-09-26,DE,15-34,COVID-19,223,267,311,365,425,484,556
testteam2-testmodel2,hosp,2021-09-26,DE,35-59,COVID-19,470,561,652,763,887,1008,1157
testteam2-testmodel2,hosp,2021-09-26,DE,60-79,COVID-19,367,438,509,597,694,789,905
testteam2-testmodel2,hosp,2021-09-26,DE,80+,COVID-19,256,306,356,418,486,554,636
testteam2-testmodel2,hosp,2021-09-27,DE,00+,COVID-19,1376,1638,1899,2221,2577,2928,3356
testteam2-testmodel2,hosp,2021-09-27,DE,00-04,COVID-19,39,48,57,68,80,92,107
testteam2-testmodel2,hosp,2021-09-27,DE,05-14,COVID-19,30,37,44,53,63,73,85
testteam2-testmodel2,hosp,2021-09-27,DE,15-34,COVID-19,221,265,308,362,422,480,551
testteam2-testmodel2,hosp,2021-09-27,DE,35-59,COVID-19,468,558,648,759,882,1003,1151
testteam2-testmodel2,hosp,2021-09-27,DE,60-79,COVID-19,369,440,512,600,697,793,910
testteam2-testmodel2,hosp,2021-09-27,DE,80+,COVID-19,258,308,359,421,490,557,640
testteam2-testmodel2,hosp,2021-09-28,DE,00+,COVID-19,1387,1651,1914,2239,2598,2952,3383
testteam2-testmodel2,hosp,2021-09-28,DE,00-04,COVID-19,37,45,54,65,77,88,103
testteam2-testmodel2,hosp,2021-09-28,DE,05-14,COVID-19,30,38,45,54,64,74,87
testteam2-testmodel2,hosp,2021-09-28,DE,15-34,COVID-19,219,262,305,358,417,475,546
testteam2-testmodel2,hosp,2021-09-28,DE,35-59,COVID-19,471,562,653,764,888,1010,1158
testteam2-testmodel2,hosp,2021-09-28,DE,60-79,COVID-19,366,437,508,595,691,787,902
testteam2-testmodel2,hosp,2021-09-28,DE,80+,COVID-19,272,325,379,444,516,588,675
testteam2-testmodel2,hosp,2021-09-29,DE,00+,COVID-19,1429,1701,1973,2307,2677,3041,3485
testteam2-testmodel2,hosp,2021-09-29,DE,00-04,COVID-19,40,49,58,70,82,95,110
testteam2-testmodel2,hosp,2021-09-29,DE,05-14,COVID-19,30,37,44,53,63,73,85
testteam2-testmodel2,hosp,2021-09-29,DE,15-34,COVID-19,231,276,321,377,439,500,574
testteam2-testmodel2,hosp,2021-09-29,DE,35-59,COVID-19,479,571,663,777,902,1026,1177
testteam2-testmodel2,hosp,2021-09-29,DE,60-79,COVID-19,365,435,506,593,689,784,900
testteam2-testmodel2,hosp,2021-09-29,DE,80+,COVID-19,294,351,409,479,557,634,728
testteam2-testmodel2,hosp,2021-09-30,DE,00+,COVID-19,1444,1719,1993,2331,2705,3073,3522
testteam2-testmodel2,hosp,2021-09-30,DE,00-04,COVID-19,39,48,57,69,81,93,108
testteam2-testmodel2,hosp,2021-09-30,DE,05-14,COVID-19,29,36,43,52,62,72,84
testteam2-testmodel2,hosp,2021-09-30,DE,15-34,COVID-19,229,275,320,375,437,498,571
testteam2-testmodel2,hosp,2021-09-30,DE,35-59,COVID-19,489,584,678,794,922,1049,1203
testteam2-testmodel2,hosp,2021-09-30,DE,60-79,COVID-19,355,424,493,578,672,764,877
testteam2-testmodel2,hosp,2021-09-30,DE,80+,COVID-19,310,371,431,505,588,669,767
testteam2-testmodel2,hosp,2021-10-01,DE,00+,COVID-19,1402,1669,1935,2263,2626,2984,3419
testteam2-testmodel2,hosp,2021-10-01,DE,00-04,COVID-19,36,44,52,63,74,86,100
testteam2-testmodel2,hosp,2021-10-01,DE,05-14,COVID-19,27,33,40,49,58,67,78
testteam2-testmodel2,hosp,2021-10-01,DE,15-34,COVID-19,217,260,303,355,414,471,541
testteam2-testmodel2,hosp,2021-10-01,DE,35-59,COVID-19,461,550,639,748,869,988,1133
testteam2-testmodel2,hosp,2021-10-01,DE,60-79,COVID-19,357,426,495,581,675,768,881
testteam2-testmodel2,hosp,2021-10-01,DE,80+,COVID-19,312,373,433,508,591,672,772
testteam2-testmodel2,hosp,2021-10-02,DE,00+,COVID-19,1390,1654,1918,2243,2603,2958,3390
testteam2-testmodel2,hosp,2021-10-02,DE,00-04,COVID-19,34,43,51,61,72,83,97
testteam2-testmodel2,hosp,2021-10-02,DE,05-14,COVID-19,30,37,44,53,63,73,85
testteam2-testmodel2,hosp,2021-10-02,DE,15-34,COVID-19,208,249,290,340,396,451,518
testteam2-testmodel2,hosp,2021-10-02,DE,35-59,COVID-19,454,541,629,736,855,973,1116
testteam2-testmodel2,hosp,2021-10-02,DE,60-79,COVID-19,352,420,488,572,665,757,868
testteam2-testmodel2,hosp,2021-10-02,DE,80+,COVID-19,319,382,444,520,605,688,790
testteam2-testmodel2,hosp,2021-10-03,DE,00+,COVID-19,1386,1649,1913,2237,2596,2949,3380
testteam2-testmodel2,hosp,2021-10-03,DE,00-04,COVID-19,34,43,51,61,72,83,97
testteam2-testmodel2,hosp,2021-10-03,DE,05-14,COVID-19,29,36,43,52,62,72,84
testteam2-testmodel2,hosp,2021-10-03,DE,15-34,COVID-19,213,255,297,349,406,463,531
testteam2-testmodel2,hosp,2021-10-03,DE,35-59,COVID-19,440,525,610,714,830,944,1082
testteam2-testmodel2,hosp,2021-10-03,DE,60-79,COVID-19,359,429,499,584,679,773,887
testteam2-testmodel2,hosp,2021-10-03,DE,80+,COVID-19,316,378,440,516,599,682,783
testteam2-testmodel2,hosp,2021-10-04,DE,00+,COVID-19,1379,1642,1904,2227,2584,2936,3364
testteam2-testmodel2,hosp,2021-10-04,DE,00-04,COVID-19,34,43,51,61,72,83,97
testteam2-testmodel2,hosp,2021-10-04,DE,05-14,COVID-19,28,35,42,50,60,69,81
testteam2-testmodel2,hosp,2021-10-04,DE,15-34,COVID-19,212,254,296,348,405,461,530
testteam2-testmodel2,hosp,2021-10-04,DE,35-59,COVID-19,441,526,611,716,832,946,1085
testteam2-testmodel2,hosp,2021-10-04,DE,60-79,COVID-19,357,426,495,581,675,768,881
testteam2-testmodel2,hosp,2021-10-04,DE,80+,COVID-19,313,374,435,510,593,675,774
testteam2-testmodel2,hosp,2021-10-05,DE,00+,COVID-19,1352,1609,1866,2182,2532,2877,3297
testteam2-testmodel2,hosp,2021-10-05,DE,00-04,COVID-19,37,46,55,66,78,90,104
testteam2-testmodel2,hosp,2021-10-05,DE,05-14,COVID-19,24,30,36,44,52,61,71
testteam2-testmodel2,hosp,2021-10-05,DE,15-34,COVID-19,204,244,284,334,389,443,508
testteam2-testmodel2,hosp,2021-10-05,DE,35-59,COVID-19,434,518,602,705,820,932,1069
testteam2-testmodel2,hosp,2021-10-05,DE,60-79,COVID-19,357,427,496,582,676,769,882
testteam2-testmodel2,hosp,2021-10-05,DE,80+,COVID-19,301,360,418,490,570,649,745
testteam2-testmodel2,hosp,2021-10-06,DE,00+,COVID-19,1284,1528,1772,2073,2405,2733,3132
testteam2-testmodel2,hosp,2021-10-06,DE,00-04,COVID-19,31,39,47,56,67,77,90
testteam2-testmodel2,hosp,2021-10-06,DE,05-14,COVID-19,23,29,35,42,50,58,68
testteam2-testmodel2,hosp,2021-10-06,DE,15-34,COVID-19,175,210,244,287,335,381,438
testteam2-testmodel2,hosp,2021-10-06,DE,35-59,COVID-19,408,487,566,663,770,876,1005
testteam2-testmodel2,hosp,2021-10-06,DE,60-79,COVID-19,353,421,490,574,667,759,871
testteam2-testmodel2,hosp,2021-10-06,DE,80+,COVID-19,299,357,415,487,566,644,739
